N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2021;entrées 2020;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
96611;REPUBLIQUE;BOURGOGNE / FRANCHE-COMTE;4 AV EDOUARD HERRIOT;39097;Champagnole;8379;39;39301;Champagnole;10391;06-autres communes et unités urbaines;3;389;32;1 490;18 485;10 108;82,9;De 10 à 20 000 entrées;LES TROIS REPUBLIQUES;MC4 (Gardebosc);OUI;E;RDJP;FIXE;NON;C;159;144;34;47,4;37,6;14,7;0,3;65;26,8;14,2;46.748543;5.906232
96641;RHODO;AUVERGNE / RHONE-ALPES;LE CENTRE;73071;Champagny-en-Vanoise;588;73;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;170;10;114;1 311;1 219;7,5;Moins de 2000 entrées;SOCIETE DES CINEMAS DE COURCHEVEL;MC4 (Gardebosc);NON;NON;;FIXE;NON;R;52;50;6;50,8;29,4;19,8;0,0;10;12,7;6,0;45.454122;6.692461
101491;SALLE DES FETES;AUVERGNE / RHONE-ALPES;3 PLACE DU 8 MAI 1945;69270;Chaponnay;4402;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;400;27;131;4 151;4 813;-13,8;De 2 à 5 000 entrées;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;OUI;C;JP;ITINERANT;NON;B;68;53;0;62,5;30,4;7,1;0,0;13;16,7;11,1;45.626941;4.935433
101692;ALPHA;AUVERGNE / RHONE-ALPES;24 AVENUE LAMARTINE;69044;Charbonnières-les-Bains;5264;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;300;28;438;13 028;8 498;53,3;De 10 à 20 000 entrées;ASS CINEMATOGRAPHIQUE DE CHARBONNIERES;Floret;OUI;C;;FIXE;NON;B;122;100;6;68,6;16,7;13,7;1,1;54;50,8;42,3;45.780835;4.739883
102173;CRYSTAL PALACE;BOURGOGNE / FRANCHE-COMTE;14 RUE DE BOURGOGNE;58059;La Charité-sur-Loire;4871;58;00254;La Charité-sur-Loire;5350;06-autres communes et unités urbaines;2;301;32;1 025;7 933;6 595;20,3;De 5 à 10 000 entrées;SCENI QUA NON;;OUI;E;RDJPPR;FIXE;NON;C;182;151;3;64,1;21,1;10,9;3,8;83;52,8;43,1;47.176632;3.0219310999999607
102284;LES HALLES;AUVERGNE / RHONE-ALPES;PLACE ST PHILIBERT;42052;Charlieu;3781;42;42204;Charlieu;9585;06-autres communes et unités urbaines;2;210;32;1 024;14 785;10 171;45,4;De 10 à 20 000 entrées;ASSOCIATION AU FIL DU TEMPS;;OUI;E;RDJPPR;FIXE;NON;C;157;127;23;66,1;22,2;11,5;0,3;68;45,8;32,3;46.158309;4.170764
102531;CINÉMA DE CHARMOILLE;BOURGOGNE / FRANCHE-COMTE;1 RUE DU CONOT;25125;Charmoille;332;25;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;212;29;159;4 040;3 208;25,9;De 2 à 5 000 entrées;CINEMA DE CHARMOILLE;MC4 (Gardebosc);OUI;E;;FIXE;NON;R;87;77;0;65,3;27,7;6,3;0,7;29;34,1;20,0;47.246351;6.672576
102853;LE TIVOLI;BOURGOGNE / FRANCHE-COMTE;9 RUE DE LA CHAMPAGNY;71106;Charolles;3246;71;71105;Charolles;3246;06-autres communes et unités urbaines;2;233;31;480;8 859;7 338;20,7;De 5 à 10 000 entrées;AEP DE LA VILLE DE CHAROLLES                                    ;VEO (Baron);OUI;E;JP;FIXE;NON;I;96;84;6;66,0;22,9;11,1;0,0;27;20,8;17,3;46.435078;4.273364
104091;ETOILE CINEMA;BOURGOGNE / FRANCHE-COMTE;19 RUE DES FOSSES;58062;Château-Chinon (Ville);2310;58;58101;Château-Chinon (Ville);2310;06-autres communes et unités urbaines;1;185;31;212;2 775;2 634;5,4;De 2 à 5 000 entrées;SCENI QUA NON;;OUI;E;PR;FIXE;NON;I;101;87;1;77,9;15,1;5,4;1,6;44;52,2;40,6;47.064474;3.93279
105091;MORCLAN 2OOO;AUVERGNE / RHONE-ALPES;MORCLAN 2000;74063;Châtel;1292;74;74108;Abondance;3792;06-autres communes et unités urbaines;1;275;14;154;4 627;6 568;-29,6;De 2 à 5 000 entrées;SOCIETE DES CINEMAS DU CHABLAIS;;NON;NON;;FIXE;NON;C;34;33;22;41,0;48,6;10,4;0,0;4;4,0;1,0;46.278127;6.859481
105092;LE CHAMOIS;AUVERGNE / RHONE-ALPES;95 ROUTE DE VONNES;74063;Châtel;1292;74;74108;Abondance;3792;06-autres communes et unités urbaines;1;100;18;192;2 379;2 272;4,7;De 2 à 5 000 entrées;SOCIETE DES CINEMAS DU CHABLAIS;;NON;NON;;FIXE;NON;C;45;39;13;68,2;21,7;10,1;0,0;7;17,9;12,6;46.2662845;6.84154239999998
106072;L'Etoile;AUVERGNE / RHONE-ALPES;RUE A BAUDIN;01093;Châtillon-sur-Chalaronne;5083;01;01124;Châtillon-sur-Chalaronne;5083;06-autres communes et unités urbaines;1;245;29;337;9 168;7 134;28,5;De 5 à 10 000 entrées;VILLE DE CHATILLON SUR CHALARONNE                               ;VEO (Baron);OUI;E;JP;FIXE;NON;I;128;98;2;53,4;28,4;16,7;1,5;49;46,1;38,0;46.119679;4.956909
106181;SELECT;BOURGOGNE / FRANCHE-COMTE;46 RUE DU MARECHAL;21154;Châtillon-sur-Seine;5704;21;21203;Châtillon-sur-Seine;5704;06-autres communes et unités urbaines;2;197;28;494;7 436;5 723;29,9;De 5 à 10 000 entrées;ALLIANCE BOURGUIGNONNE CINEMATOGRAPHIQUE;;OUI;E;JPPR;FIXE;NON;I;113;95;5;63,4;27,0;9,4;0,2;40;30,5;14,7;47.858822;4.57312
106582;LA SOURCE;AUVERGNE / RHONE-ALPES;RUE ST JULIEN;15045;Chaudes-Aigues;875;15;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;250;29;120;1 639;1 288;27,3;Moins de 2000 entrées;COMMUNE DE CHAUDES AIGUES;VEO (Baron);OUI;E;;FIXE;NON;R;82;75;0;59,1;27,1;13,7;0,0;22;23,4;12,6;44.855415;3.005081
106673;CINE ACTION PALACE;BOURGOGNE / FRANCHE-COMTE;50 RUE CENTRALE;71120;Chauffailles;3769;71;00258;Chauffailles;6330;06-autres communes et unités urbaines;1;147;32;608;6 255;4 188;49,4;De 5 à 10 000 entrées;CINE ACTION PALACE;;OUI;E;JPPR;FIXE;NON;C;124;110;4;51,1;30,0;18,8;0,1;38;26,6;21,8;46.206256;4.339632
108298;JEANNE D'ARC;AUVERGNE / RHONE-ALPES;9 RUE DES VARENNES;69052;Chazay-d'Azergues;4245;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;195;18;38;2 010;1 868;7,6;De 2 à 5 000 entrées;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;NON;NON;;FIXE;NON;B;35;29;0;61,1;25,9;13,0;0,0;8;27,6;23,6;45.877437;4.7121
111071;VOX;AUVERGNE / RHONE-ALPES;AV DE JAGORNAC;07064;Le Cheylard;3071;07;07114;Le Cheylard;4047;06-autres communes et unités urbaines;1;159;15;49;1 772;2 605;-32,0;Moins de 2000 entrées;SOU DES ECOLES CINEMA VOX;MC4 (Gardebosc);NON;NON;;FIXE;NON;C;38;34;0;48,4;30,7;20,8;0,0;7;20,0;15,5;44.907088;4.421455
112151;THEATRE DE VERDURE;AUVERGNE / RHONE-ALPES;PLACE DE LA MAIRIE;07066;Chomérac;3193;07;07104;Chomérac;3193;06-autres communes et unités urbaines;1;400;3;5;464;0;#DIV/0!;Moins de 2000 entrées;ASSOCIATION ANIMATION DU VILLAGE DE CHOMERAC;;NON;NON;;ITINERANT;NON;I;5;1;0;100,0;0,0;0,0;0,0;0;0,0;0,0;44.7543898;4.69809029999999
113611;CASINO;BOURGOGNE / FRANCHE-COMTE;41 ROUTE DE PRESSURES;58079;Clamecy;3845;58;58107;Clamecy;4133;06-autres communes et unités urbaines;2;243;32;1 014;12 453;8 394;48,4;De 10 à 20 000 entrées;EDEN CINEMA SARL;;OUI;E;JP;FIXE;NON;C;131;115;20;45,6;43,0;11,1;0,4;43;23,3;13,8;47.458201;3.515322
114062;L'ODYSSEE;BOURGOGNE / FRANCHE-COMTE;RUE FAISANT;71133;La Clayette;1694;71;71110;La Clayette;2905;06-autres communes et unités urbaines;1;193;32;319;4 765;3 460;37,7;De 2 à 5 000 entrées;ASSOCIATION CULTURE ET LOISIRS CINEMA;;OUI;E;JP;FIXE;NON;C;108;93;0;63,6;23,7;12,8;0,0;40;36,6;25,8;46.290173;4.304916
114211;SALLE JEAN GIONO;AUVERGNE / RHONE-ALPES;LE BOURG;38113;Clelles;547;38;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;129;29;60;1 659;1 560;6,3;Moins de 2000 entrées;ECRAN VAGABOND DU TRIEVES;;NON;NON;;FIXE;NON;R;51;36;0;77,6;11,6;10,0;0,9;19;50,0;55,5;44.814065;5.63181
114621;CINE CAPITOLE;AUVERGNE / RHONE-ALPES;32 PLACE DE JAUDE;63113;Clermont-Ferrand;149464;63;63701;Clermont-Ferrand;277993;04-Unités urbaines de 100 000 hbts ou plus;5;647;32;4 704;44 787;40 613;10,3;De 40 à 50 000 entrées;UGC;PATHE GAUMONT;OUI;A;RDJPPR;FIXE;NON;C;129;84;86;69,0;8,4;14,4;8,2;81;96,3;96,2;45.776195;3.081674
114664;LE RIO;AUVERGNE / RHONE-ALPES;178 RUE SOUS LES VIGNES;63113;Clermont-Ferrand;149464;63;63701;Clermont-Ferrand;277993;04-Unités urbaines de 100 000 hbts ou plus;1;159;28;982;15 410;11 576;33,1;De 10 à 20 000 entrées;ASSOCIATION LES AMIS DU RIO;;OUI;A;RDJPPR;FIXE;NON;C;131;63;25;69,3;9,5;17,1;4,2;57;95,4;96,7;45.803623;3.108544
114701; CINE JAUDE;AUVERGNE / RHONE-ALPES;CENTRE COMMERCIAL FOND DE JAUDE;63113;Clermont-Ferrand;149464;63;63701;Clermont-Ferrand;277993;04-Unités urbaines de 100 000 hbts ou plus;7;768;32;6 003;67 428;39 077;72,6;De 50 à 80 000 entrées;LES CINEMAS PATHE GAUMONT;PATHE GAUMONT;NON;NON;;FIXE;NON;C;102;94;92;40,1;46,8;13,1;0,0;11;9,7;11,2;45.77645;3.08216
114717;LES AMBIANCES;AUVERGNE / RHONE-ALPES;7 RUE SAINT DOMINIQUE;63113;Clermont-Ferrand;149464;63;63701;Clermont-Ferrand;277993;04-Unités urbaines de 100 000 hbts ou plus;3;269;32;3 243;26 637;20 285;31,3;De 20 à 30 000 entrées;LE PARIS;MC4 (Gardebosc);OUI;A;RDJPPR;FIXE;NON;C;150;109;102;70,1;14,3;10,8;4,8;99;94,9;97,9;45.778539;3.081053
114720;LE PARIS;AUVERGNE / RHONE-ALPES;RUE BARRIERE DE JAUDE;63113;Clermont-Ferrand;149464;63;63701;Clermont-Ferrand;277993;04-Unités urbaines de 100 000 hbts ou plus;7;1162;32;7 333;94 074;52 380;79,6;De 80 à 100 000 entrées;LE PARIS;LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;NON;C;118;98;99;35,0;48,1;14,2;2,6;14;12,3;11,4;45.774394;3.08166
114727;CGR CLERMONT FERRAND VAL ARENA;AUVERGNE / RHONE-ALPES;210 Boulevard Etienne Clementel;63113;Clermont-Ferrand;149464;63;63701;Clermont-Ferrand;277993;04-Unités urbaines de 100 000 hbts ou plus;12;2218;32;14 282;147 887;82 484;79,3;De 100 à 150 000 entrées;PROCHIMAT SARL;LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;C;156;138;139;33,1;51,5;13,8;1,6;19;10,2;5,9;45.807582;3.109175
114971;FOYER RURAL;BOURGOGNE / FRANCHE-COMTE;PLACE DE LA MAIRIE;71135;Clessé;901;71;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;150;25;226;7 056;6 462;9,2;De 5 à 10 000 entrées;FEDERATION DEPARTEMENTALE FOYERS RURAUX DE SAONE ET LOIRE;;OUI;E;JP;ITINERANT;NON;R;47;5;0;64,4;12,4;3,0;20,2;5;100,0;100,0;46.4211271;4.821967699999959
115511;LES ARTS;BOURGOGNE / FRANCHE-COMTE;PLACE DU MARCHE;71137;Cluny;5137;71;71112;Cluny;5137;06-autres communes et unités urbaines;1;289;27;229;5 630;4 772;18,0;De 5 à 10 000 entrées;COMMUNE DE CLUNY;;OUI;E;JPPR;FIXE;NON;I;80;61;2;70,5;17,2;10,9;1,4;41;63,4;57,0;46.43482;4.657216
115521;DANAY;AUVERGNE / RHONE-ALPES;71 ROUTE DE L' ETALE;74080;La Clusaz;1767;74;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;313;12;139;3 816;5 021;-24,0;De 2 à 5 000 entrées;DUO;;NON;NON;;FIXE;NON;R;41;39;19;48,4;44,3;7,2;0,0;4;6,6;5,0;45.904524;6.425393
115562;STUDIO 1600;AUVERGNE / RHONE-ALPES;FLAINE-FORUM;74081;Cluses;17401;74;74502;Cluses;92915;05-Unités urbaines de 20 000 à 100 000 hbts;1;256;10;59;2 287;3 747;-39,0;De 2 à 5 000 entrées;DOMAINE SKIABLE DE FLAINE;;NON;NON;;FIXE;NON;C;31;28;16;33,9;56,8;9,3;0,0;2;7,3;4,4;46.050618;6.587273
115566;CINE CLUSES;AUVERGNE / RHONE-ALPES;CHEMIN DE L EPINETTE;74081;Cluses;17401;74;74502;Cluses;92915;05-Unités urbaines de 20 000 à 100 000 hbts;3;655;32;2 320;31 444;9 988;214,8;De 30 à 40 000 entrées;CINEMONDE;;NON;NON;;FIXE;NON;C;156;128;56;35,8;46,4;16,3;1,6;66;24,5;15,3;46.063557;6.58368
118073;THEATRE ALPHONSE THIVRIER;AUVERGNE / RHONE-ALPES;THEATRE ALPHONSE THIVRIER;03082;Commentry;6347;03;03203;Commentry;7145;06-autres communes et unités urbaines;1;600;22;135;4 467;5 822;-23,3;De 2 à 5 000 entrées;UNION DEPARTEMENT ASSOCIATIONS D'ANIMATION MILIEU RURAL ALLIER;;NON;NON;;ITINERANT;NON;C;21;17;0;87,6;5,8;6,6;0,0;3;17,5;18,2;46.287439;2.74393
121951;EDEN CINEMA;BOURGOGNE / FRANCHE-COMTE;2 RUE SAINT AGNAN;58086;Cosne-Cours-sur-Loire;9987;58;58301;Cosne-Cours-sur-Loire;11085;06-autres communes et unités urbaines;2;320;32;1 097;28 257;16 472;71,5;De 20 à 30 000 entrées;EDEN CINEMA SARL;;OUI;E;;FIXE;NON;C;135;100;20;48,6;38,1;12,9;0,4;32;19,3;9,4;47.409738;2.924065
125201;GERGOVIE;AUVERGNE / RHONE-ALPES;AVENUE DES DOMES;63124;Cournon-d'Auvergne;20526;63;63701;Clermont-Ferrand;277993;04-Unités urbaines de 100 000 hbts ou plus;3;476;32;2 998;26 734;18 861;41,7;De 20 à 30 000 entrées;KALEIDOSCOPE;;OUI;C;;FIXE;NON;B;112;99;48;61,9;28,0;9,7;0,5;48;37,9;29,3;45.731555;3.199146
125291;REX;AUVERGNE / RHONE-ALPES;PLACE VERCINGETORIX;63125;Courpière;4181;63;63115;Courpière;4181;06-autres communes et unités urbaines;1;124;32;278;4 422;2 640;67,5;De 2 à 5 000 entrées;ASSOCIATION COURPIERE CINEMA;VEO (Baron);OUI;E;JP;FIXE;NON;I;108;97;3;63,2;22,1;12,0;2,7;44;40,1;31,6;45.755201;3.536932
125424;SALLE EMILIEN MICHOUX;AUVERGNE / RHONE-ALPES;RUE PARMENTIER;69066;Cours;4459;69;69106;Cours-la-Ville;4459;06-autres communes et unités urbaines;1;189;27;84;1 393;1 177;18,4;Moins de 2000 entrées;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;NON;NON;;FIXE;NON;I;65;48;1;77,0;10,7;11,7;0,5;16;35,0;26,0;46.100564;4.328791
127103;LA TURBINE;AUVERGNE / RHONE-ALPES;PLACE CHORUS;74010;Annecy;131481;74;74601;Annecy;177543;04-Unités urbaines de 100 000 hbts ou plus;1;183;32;796;20 886;22 130;-5,6;De 20 à 30 000 entrées;CENTRE DEPARTEMENTAL DE PROMOTION DU CINEMA                     ;;OUI;C;RDJP;FIXE;NON;C;218;168;15;61,0;22,2;13,0;3,9;119;68,5;58,4;45.904817;6.100656
127232;ESPACE CULTUREL EOLE;AUVERGNE / RHONE-ALPES;16, RUE CENTRALE;69069;Craponne;11303;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;349;26;180;6 548;5 263;24,4;De 5 à 10 000 entrées;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;OUI;C;;FIXE;NON;B;83;70;1;65,7;19,3;15,1;0,0;43;61,9;41,8;45.745756;4.718034
128421;THEATRE EDEN;AUVERGNE / RHONE-ALPES;QUAI  BERENGIER DE LA BLACHE;26108;Crest;8901;26;26302;Crest;14908;06-autres communes et unités urbaines;3;544;31;1 697;32 879;27 486;19,6;De 30 à 40 000 entrées;LE NAVIRE;;OUI;E;RDJPPR;FIXE;NON;C;169;142;48;48,9;37,3;11,4;2,4;76;34,2;29,6;44.726462;5.02496
128605;CINE MORVAN;BOURGOGNE / FRANCHE-COMTE;6 ET 8 RUE DE LA VERRERIE;71153;Le Creusot;21787;71;71401;Le Creusot;33089;05-Unités urbaines de 20 000 à 100 000 hbts;4;411;32;2 513;19 623;15 016;30,7;De 10 à 20 000 entrées;GERARD DAVOINE ET SES ENFANTS;PATHE GAUMONT;NON;NON;;FIXE;NON;C;107;85;52;41,0;48,2;10,3;0,5;28;9,8;8,6;46.805596;4.420044
130653;LE CINE;AUVERGNE / RHONE-ALPES;GROUPE MAURICE THOREZ;07076;Cruas;3079;07;07105;Cruas;3079;06-autres communes et unités urbaines;1;156;30;483;3 818;3 070;24,4;De 2 à 5 000 entrées;COMMUNE DE CRUAS;MC4 (Gardebosc);NON;NON;;FIXE;NON;I;110;84;6;41,1;45,7;12,0;1,2;27;21,8;12,4;44.656708;4.761992
133681;SALLE PAULETTE DONZEL;BOURGOGNE / FRANCHE-COMTE;SALLE PAULETTE DONZEL;25271;Gilley;1717;25;00000;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;250;26;212;6 907;13 029;-47,0;De 5 à 10 000 entrées;URFOL FRANCHE COMTE;;OUI;E;JPPR;ITINERANT;NON;R;47;26;0;76,7;13,8;7,8;1,7;13;50,4;44,9;47.049645;6.481499
136201;AQUEDUC;AUVERGNE / RHONE-ALPES;CHEMIN DE LA LIASSE;69072;Dardilly;9265;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;271;21;70;3 473;2 949;17,8;De 2 à 5 000 entrées;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;NON;NON;;FIXE;NON;B;58;48;0;69,2;15,7;14,2;1,0;24;50,0;42,4;45.810538;4.754801
136753;LE TOBOGGAN;AUVERGNE / RHONE-ALPES;14 AV JEAN MACE;69275;Décines-Charpieu;28740;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;144;29;722;15 774;13 738;14,8;De 10 à 20 000 entrées;REGIE AUTONOME DE GESTION DU TOBOGGAN;;OUI;C;JPPR;FIXE;NON;B;175;127;3;62,7;20,1;13,8;3,4;78;58,1;52,9;45.768904;4.955836
136773;CINEAL;BOURGOGNE / FRANCHE-COMTE;6 RUE DU PORT;58095;Decize;5443;58;58201;Decize;7360;06-autres communes et unités urbaines;2;345;32;984;12 701;6 240;103,5;De 10 à 20 000 entrées;COMMUNE DE DECIZE;;OUI;E;;FIXE;NON;C;107;94;3;43,2;43,8;12,4;0,5;22;15,6;6,4;46.831224;3.459781
136912;HALLE DES CINQ FONTAINES;BOURGOGNE / FRANCHE-COMTE;PLACE DU CHAMPS DE FOIRE;90033;Delle;5764;90;90301;Delle (partie française);10243;06-autres communes et unités urbaines;1;113;32;317;3 274;3 400;-3,7;De 2 à 5 000 entrées;CINEMAS D'AUJOURD'HUI;;OUI;E;;FIXE;NON;C;80;70;0;57,4;29,6;13,1;0,0;11;18,6;12,0;47.512144;7.007276
138172;LE PESTEL;AUVERGNE / RHONE-ALPES;AV DE LA DIVISION DU TEXAS;26113;Die;4898;26;26110;Die;4898;06-autres communes et unités urbaines;1;207;30;564;15 866;16 558;-4,2;De 10 à 20 000 entrées;HENRY GERARD;;OUI;E;RDJPPR;FIXE;NON;I;120;94;0;63,1;18,6;11,4;6,9;71;75,9;72,3;44.750763;5.3764
138462;CINE LABOR;AUVERGNE / RHONE-ALPES;RUE JUSTIN JOUVE;26114;Dieulefit;3336;26;26109;Dieulefit;4316;06-autres communes et unités urbaines;1;139;31;114;4 210;4 213;-0,1;De 2 à 5 000 entrées;CERCLE LABOR;;OUI;E;;FIXE;NON;C;32;23;0;86,1;9,1;4,8;0,0;16;69,0;65,7;44.527384;5.066722
138641;MAJESTIC;BOURGOGNE / FRANCHE-COMTE;24 RUE NATIONALE;71176;Digoin;8024;71;00353;Digoin;10223;06-autres communes et unités urbaines;3;409;32;2 421;28 784;18 132;58,7;De 20 à 30 000 entrées;ENGELS WILLIAM;;OUI;E;JPPR;FIXE;NON;C;203;165;71;50,3;38,8;10,0;0,9;80;33,8;15,6;46.480212;3.977127
138712;OLYMPIA;BOURGOGNE / FRANCHE-COMTE;16 AV DU MARECHAL FOCH;21231;Dijon;160186;21;21701;Dijon;250981;04-Unités urbaines de 100 000 hbts ou plus;10;1634;32;9 385;140 545;86 092;63,2;De 100 à 150 000 entrées;GAUMONT;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;138;121;114;32,0;53,3;13,5;1,2;23;13,1;13,3;47.323594;5.030088
138715;DARCY;BOURGOGNE / FRANCHE-COMTE;8, PLACE DARCY;21231;Dijon;160186;21;21701;Dijon;250981;04-Unités urbaines de 100 000 hbts ou plus;5;1005;28;3 927;47 905;29 111;64,6;De 40 à 50 000 entrées;DARCY PALACE;PATHE GAUMONT;NON;NON;;FIXE;NON;C;74;66;61;86,1;4,5;9,3;0,1;39;49,9;42,2;47.323572;5.034663
138741;ELDORADO;BOURGOGNE / FRANCHE-COMTE;21 RUE ALFRED DE MUSSET;21231;Dijon;160186;21;21701;Dijon;250981;04-Unités urbaines de 100 000 hbts ou plus;3;403;32;3 646;51 692;45 896;12,6;De 50 à 80 000 entrées;LEAUREL;;OUI;A;RDJPPR;FIXE;NON;C;163;106;100;64,2;13,6;14,5;7,7;102;98,0;99,3;47.314412;5.048804
139283;CINEMA DE DIVONNE;AUVERGNE / RHONE-ALPES;AVENUE DES THERMES;01143;Divonne-les-Bains;10022;01;01203;Divonne-les-Bains (partie française);10022;06-autres communes et unités urbaines;1;131;31;309;4 052;1 182;242,8;De 2 à 5 000 entrées;SOCIETE TOURISTIQUE THERMALE ET HOTELIERE DE DIVONNE;VEO (Baron);NON;NON;;FIXE;NON;I;111;103;2;56,0;24,9;17,6;1,4;39;30,6;22,7;46.350634;6.137102
139541;LES TANNEURS;BOURGOGNE / FRANCHE-COMTE;12 RUE DU 21 JANVIER;39198;Dole;24666;39;39402;Dole;31549;05-Unités urbaines de 20 000 à 100 000 hbts;6;1037;32;6 358;64 657;38 790;66,7;De 50 à 80 000 entrées;OMNIA REX;MAJESTIC (Tupin);OUI;D;RDJPPR;FIXE;NON;C;185;156;85;43,4;44,2;11,3;1,1;71;19,7;12,6;47.095429;5.494926
140713;RENE FALLET;AUVERGNE / RHONE-ALPES;ROUTE DE VICHY;03102;Dompierre-sur-Besbre;3097;03;03105;Dompierre-sur-Besbre;3097;06-autres communes et unités urbaines;1;130;32;506;8 663;5 062;71,1;De 5 à 10 000 entrées;ASSOCIATION CINE SUR BESBRE;;OUI;E;JPPR;FIXE;NON;I;141;112;12;51,6;35,7;12,3;0,3;36;16,1;8,2;46.512529;3.675133
141262;SALLE DES FETES;AUVERGNE / RHONE-ALPES;GRANDE RUE;26116;Donzère;5979;26;26111;Donzère;5979;06-autres communes et unités urbaines;1;200;29;152;3 909;3 511;11,3;De 2 à 5 000 entrées;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;OUI;E;JP;ITINERANT;NON;I;61;40;0;69,3;17,8;12,9;0,0;18;45,9;40,1;44.379202;4.696224000000029
142311;L ESPACE;AUVERGNE / RHONE-ALPES;ESPACE ASS. CULTUREL DOUVAINE;74105;Douvaine;6152;74;74115;Douvaine;6152;06-autres communes et unités urbaines;1;208;32;433;8 164;5 410;50,9;De 5 à 10 000 entrées;SOCIETE DES CINEMAS DU CHABLAIS;;NON;NON;;FIXE;NON;I;70;57;38;55,0;34,2;10,9;0,0;13;15,3;10,1;46.302008;6.310919
143691;LE MAUBOURG;AUVERGNE / RHONE-ALPES;13 PLACE DE L HOTEL DE VILLE;43087;Dunières;2793;43;43101;Dunières;2793;06-autres communes et unités urbaines;1;182;31;142;2 456;2 103;16,8;De 2 à 5 000 entrées;ASSOCIATION CINEMA LE MAUBOURG;VEO (Baron);OUI;E;;FIXE;NON;I;74;65;0;61,2;26,8;12,0;0,0;24;34,1;22,2;45.217931;4.34228
144981;PATHE;AUVERGNE / RHONE-ALPES;4 RUE ALBERT LONDRES;38151;Échirolles;37164;38;38701;Grenoble;519681;04-Unités urbaines de 100 000 hbts ou plus;12;2925;32;11 679;284 336;207 604;37,0;De 200 à 300 000 entrées;PATHE ECHIROLLES;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;187;161;133;33,3;51,4;14,4;0,9;48;13,5;8,7;45.147822;5.718011
145241;MEGARAMA;BOURGOGNE / FRANCHE-COMTE;1 RUE DES SOURCES;25212;École-Valentin;2680;25;25602;Besançon;139365;04-Unités urbaines de 100 000 hbts ou plus;13;1973;32;12 796;205 643;144 151;42,7;De 200 à 300 000 entrées;LES IMAGES;AGORA;NON;NON;;FIXE;OUI;B;176;156;152;36,9;46,8;15,5;0,8;41;17,0;8,5;47.278354;5.995713
145792;ECULLY CINEMA;AUVERGNE / RHONE-ALPES;21, AV EDOUARD AYNARD;69081;Écully;18977;69;00758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;171;28;456;10 905;8 079;35,0;De 10 à 20 000 entrées;COMMUNE D ECULLY;;OUI;C;JP;FIXE;NON;B;115;77;1;72,5;11,9;14,0;1,6;41;52,0;45,1;45.779053;4.778383
147521;LE MONTCELET;AUVERGNE / RHONE-ALPES;134 AVENUE DU MONTCELET;38155;Entre-deux-Guiers;1846;38;00161;Entre-deux-Guiers;3429;06-autres communes et unités urbaines;1;222;30;291;4 189;3 334;25,6;De 2 à 5 000 entrées;ASSOCIATION CULTURELLE CINEMA LE MONTCELET                      ;MC4 (Gardebosc);OUI;E;;FIXE;NON;C;118;99;1;51,4;33,2;14,3;1,2;25;24,3;14,9;45.432581;5.756014
