N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2018;entrées 2017;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
262622;LES CINEMAS DE MILLAU;OCCITANIE;15 RUE DE LA CONDAMINE;12145;Millau;22234;12;12401;Millau;23837;unités urbaines de 20 000 à 100 000 habitants;4;581;53;5 763;84 130;80 849;4%;De 80 à 100 000 entrées;VILLE DE MILLAU;;oui;catégorie D;;FIXE;NON;commune-centre;338;271;149;49,9;38,2;10,1;1,7;174;25,2;20,4;44.100489;3.076198
262921;LE PARNASSE;NOUVELLE AQUITAINE;3 AVENUE DE LA GARE;40184;Mimizan;6927;40;40203;Mimizan;6927;unités urbaines de moins de 20 000 habitants et zones rurales;1;750;53;761;21 562;21 985;-1,90%;De 20 à 30 000 entrées;VILLE DE MIMIZAN;CINE LANDES;oui;catégorie E;;FIXE;NON;commune isolée;233;199;86;41,4;47,2;10,6;0,8;91;22,1;12,2;44.20143;-1.228686
263372;CINE ASTARAC;OCCITANIE;RUE DESMONTS;32256;Mirande;3483;32;32105;Mirande;3932;unités urbaines de moins de 20 000 habitants et zones rurales;1;250;53;370;11 950;10 222;17%;De 10 à 20 000 entrées;DEPARTEMENT DU GERS;veo;oui;catégorie E;;FIXE;NON;commune-centre;274;223;18;53,2;30,7;13,2;2,9;125;42,4;44,7;43.513752;0.405519
263563;ESPACE CULTUREL ANDRE MALRAUX;OCCITANIE;14 RUE VIDAL LABLACHE;9194;Mirepoix;3162;9;9103;Mirepoix;3162;unités urbaines de moins de 20 000 habitants et zones rurales;1;106;49;467;10 058;10 731;-6,30%;De 10 à 20 000 entrées;VILLE DE MIREPOIX;veo;oui;catégorie E;JP;FIXE;NON;commune isolée;193;152;1;52,8;22,5;19,4;5,3;112;51,2;54,9;43.089583;1.87481
264591; CONCORDE;OCCITANIE;19 BD DELBREL;82112;Moissac;12581;82;82401;Castelsarrasin;26467;unités urbaines de 20 000 à 100 000 habitants;6;737;49;3 144;42 892;45 802;-6,40%;De 40 à 50 000 entrées;VILLE DE MIREPOIX;;non;non classé;;FIXE;NON;banlieue;126;106;58;38,3;51;10,2;0,5;33;7;6,7;44.132684;1.066545
266213;CINE'MONCLAR;OCCITANIE;PLACE DES CAPITOULS;82115;Monclar-de-Quercy;1945;82;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;153;53;168;3 131;2 889;8%;De 2 à 5 000 entrées;SARL SOGINA;;non;non classé;;FIXE;NON;territoire rural;153;131;0;70,2;17,5;7,4;4,9;88;54,2;50,8;43.966813;1.584453
266292;STELLA;NOUVELLE AQUITAINE;RUE JEANNE D ARC;79179;Moncoutant;3161;79;79105;Moncoutant;3161;unités urbaines de moins de 20 000 habitants et zones rurales;1;295;49;585;7 426;7 851;-5,40%;De 5 à 10 000 entrées;CINEMAS BOCAGE;SUD CINE;oui;catégorie E;JP;FIXE;NON;commune isolée;168;135;4;66,4;26,6;6,9;0;61;26,2;23,9;46.724207;-0.587156
266571;LA BOBINE;NOUVELLE AQUITAINE;22 RUE DU COMMERCE;64393;Monein;4473;64;64302;Mourenx;14531;unités urbaines de moins de 20 000 habitants et zones rurales;1;159;52;997;9 741;9 802;-0,60%;De 5 à 10 000 entrées;VILLE DE MONEIN;SAINT LOUIS;oui;catégorie E;RDJP;FIXE;NON;commune-centre;271;213;5;54,2;21,3;20,9;3,6;165;52,9;51,8;43.320215;-0.579262
267243;LE LASCAUX;NOUVELLE AQUITAINE;RUE WILSON;24294;Montpon-Ménestérol;5466;24;354;Montpon-Ménestérol;11508;unités urbaines de moins de 20 000 habitants et zones rurales;1;179;53;576;16 229;15 619;4%;De 10 à 20 000 entrées;VILLE DE MONTPON MENESTEROL;veo;oui;catégorie E;JPPR;FIXE;NON;commune-centre;233;177;3;56,7;30,6;8,2;4,5;87;31,8;26,9;45.008093;0.159645
267391;EDEN;NOUVELLE AQUITAINE;7 RUE PORTE DU DROPT;33289;Monségur;1500;33;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;189;53;777;16 623;15 266;9%;De 10 à 20 000 entrées;VILLE DE MONSEGUR;veo;oui;catégorie E;JPPR;FIXE;NON;territoire rural;275;207;1;51,4;25,9;19,8;2,8;156;48,4;39,2;44.650724;0.079158
267432;LE LIBERTY 2;NOUVELLE AQUITAINE;RUE DE LA FRATERNITE;47179;Monsempron-Libos;2093;47;47302;Fumel;11735;unités urbaines de moins de 20 000 habitants et zones rurales;2;312;53;1 509;35 421;33 306;6%;De 30 à 40 000 entrées;FUMEL COMMUNAUTE;veo;oui;catégorie E;RDJPPR;FIXE;NON;banlieue;329;218;16;54,6;30,7;11,3;3,5;222;46,5;37,1;44.481444;0.945323
268122;CINEMA CAMERA 5 (LOUIS ET AUGUSTE LUMIERE);PAYS DE LA LOIRE;AV VILLEBOIS MAREUIL;85146;Montaigu;5180;85;85302;Montaigu;13921;unités urbaines de moins de 20 000 habitants et zones rurales;2;280;48;1 375;41 049;40 677;1%;De 40 à 50 000 entrées;COMMUNAUTE DE COMMUNES TERRES DE MONTAIGU;CINEDIFFUSION;oui;catégorie E;JP;FIXE;NON;commune-centre;221;161;32;54,9;30,6;14,1;0,5;109;34,6;29;46.98002;-1.316083
268813; PARIS;OCCITANIE;21 BD GUSTAVE GARRISSON;82121;Montauban;59982;82;82501;Montauban;78084;unités urbaines de 20 000 à 100 000 habitants;3;461;49;3 543;39 418;42 873;-8,10%;De 30 à 40 000 entrées;CGR;CGR;oui;catégorie D;RDJPPR;FIXE;NON;commune-centre;241;157;81;66,9;10,8;14,9;7,4;222;92,7;92,3;44.016766;1.361386
270562;ROYAL CINEMA;NOUVELLE AQUITAINE;18-20 RUE DU MARECHAL BOSQUET;40192;Mont-de-Marsan;30629;40;40401;Mont-de-Marsan;40141;unités urbaines de 20 000 à 100 000 habitants;4;607;49;3 501;16 061;38 524;-58,30%;De 10 à 20 000 entrées;ROYAL CINEMA;CGR;oui;catégorie D;;FIXE;NON;commune-centre;176;130;23;50,7;38,8;9,8;0,6;78;25,3;29,4;43.889338;-0.504397
271162;ANDRONIS;NOUVELLE AQUITAINE;CENTRE CULTUREL1 RUE JACQUES BEAUMONT;17240;Montendre;3210;17;17112;Montendre;3576;unités urbaines de moins de 20 000 habitants et zones rurales;1;120;50;401;8 696;4 524;92%;De 5 à 10 000 entrées;ROYAL CINEMA;;non;non classé;;FIXE;NON;commune-centre;251;215;20;63;24,7;10,3;2,1;127;39,4;26,7;45.283756;-0.408153
272481;LE CINE;NOUVELLE AQUITAINE;ALLEE DES PLATANES;17241;Montguyon;1593;17;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;133;53;599;11 064;12 416;-10,90%;De 10 à 20 000 entrées;VILLE DE MONTGUYON;SAINT LOUIS;oui;catégorie E;JPPR;FIXE;NON;territoire rural;242;186;4;59,5;20,5;13,9;6,2;133;48,9;47,1;45.217551;-0.186333
272701;VOX;NOUVELLE AQUITAINE;PLACE BERTRAN DE BORN;24291;Montignac;2807;24;24104;Montignac;2807;unités urbaines de moins de 20 000 habitants et zones rurales;1;176;53;637;16 556;15 468;7%;De 10 à 20 000 entrées;VILLE DE MONTIGNAC;veo;oui;catégorie E;RDJPPR;FIXE;NON;commune isolée;233;160;4;55,4;24,4;15,3;5;152;57,6;48,8;45.063871;1.163498
274682;LE MONTMORELIEN;NOUVELLE AQUITAINE;AVENUE D'AQUITAINE;16230;Montmoreau;2591;16;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;92;53;172;3 826;3 712;3%;De 2 à 5 000 entrées;VILLE DE MONTMOREAU SAINT CYBARD;veo;non;non classé;;FIXE;NON;territoire rural;137;111;1;54,6;29;13,1;3,3;70;42,4;43;45.396196;0.130119
274732;MAJESTIC;NOUVELLE AQUITAINE;52 BD DE STRASBOURG;86165;Montmorillon;6095;86;86202;Montmorillon;6095;unités urbaines de moins de 20 000 habitants et zones rurales;1;166;53;931;22 232;22 027;1%;De 20 à 30 000 entrées;ASSOCIATION L'ETOILE;SUD CINE;oui;catégorie E;RDJPPR;FIXE;NON;commune isolée;293;219;3;58,8;27,9;10,1;3,2;161;43,4;37,6;46.424909;0.870092
275751;CINE SELECT;OCCITANIE;25 ROUTE DEREALMONT;81182;Montredon-Labessonnié;2036;81;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;202;34;89;3 184;3 198;-0,40%;De 2 à 5 000 entrées;ASSOCIATION MONTREDONNAISE ART ET CULTURE CINEMATOGRAPHIQUE;SUD CINE;non;non classé;;FIXE;NON;territoire rural;43;35;0;62,9;28;9,1;0;7;12,4;13;43.720217;2.323868
275771;VARIETES;OCCITANIE;7 PLACE DE VERDUN;31390;Montréjeau;2863;31;252;Montréjeau;5468;unités urbaines de moins de 20 000 habitants et zones rurales;1;200;51;731;6 821;6 109;12%;De 5 à 10 000 entrées;LADEVEZE BERNARD;;oui;catégorie E;JP;FIXE;NON;commune-centre;203;160;1;58,3;17;15,6;9,1;102;44;54;43.084724;0.571254
277721;CINELOISIRS;NOUVELLE AQUITAINE;PLACE LEO BOUYSSOU;40197;Morcenx;4415;40;40107;Morcenx;4415;unités urbaines de moins de 20 000 habitants et zones rurales;1;441;53;660;11 339;13 130;-13,60%;De 10 à 20 000 entrées;VILLE DE MORCENX;CINE LANDES;oui;catégorie E;JP;FIXE;NON;commune isolée;209;180;76;48,1;40,6;9,2;2,1;76;22;15,2;44.033295;-0.911916
280894;CINE M;NOUVELLE AQUITAINE;8 BOULEVARD DE LA REPUBLIQUE;64410;Mourenx;6536;64;64302;Mourenx;14531;unités urbaines de moins de 20 000 habitants et zones rurales;2;238;53;2 457;20 042;21 948;-8,70%;De 20 à 30 000 entrées;;;oui;catégorie E;RDJPPR;FIXE;NON;commune-centre;259;186;31;53,8;27;16,5;2,7;167;44,1;40,3;43.369451;-0.629102
282411;ENTRACTE;NOUVELLE AQUITAINE;PLACE FREDERIC BASTIAT;40201;Mugron;1456;40;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;192;52;760;9 626;9 432;2%;De 5 à 10 000 entrées;VILLE DE MUGRON;SAINT LOUIS;oui;catégorie E;RDJP;FIXE;NON;territoire rural;276;225;9;61,3;21,6;13,9;3,2;165;48,9;53;43.750527;-0.749807
282999;BERTRAND TAVERNIER;OCCITANIE;RUE DE LA PARRO;12164;Mur-de-Barrez;785;12;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;94;52;181;2 994;3 090;-3,10%;De 2 à 5 000 entrées;;;oui;catégorie E;;FIXE;NON;territoire rural;154;127;0;54,8;23,3;17,3;4,5;80;50,8;46,4;44.844783;2.659612
283105;VEO - GRAND - MERMOZ;OCCITANIE;AVENUE JACQUES DOUZANS;31395;Muret;25264;31;31701;Toulouse;948433;unités urbaines de 100 000 habitants et plus;8;1041;53;13 957;511 060;527 343;-3,10%;De 450 à 700 000 entrées;VEO-MURET;veo;oui;catégorie C;RDJPPR;FIXE;OUI;banlieue;473;287;155;38,3;49,3;11,4;1;285;26,5;12,4;43.465865;1.326927
283412;SALLE NOTRE DAME;NOUVELLE AQUITAINE;MAIRIE;24299;Mussidan;2730;24;24204;Mussidan;7146;unités urbaines de moins de 20 000 habitants et zones rurales;1;141;53;691;15 614;15 805;-1,20%;De 10 à 20 000 entrées;VILLE DE MUSSIDAN;veo;oui;catégorie E;JP;FIXE;NON;commune-centre;214;172;4;56,6;27;11,7;4,7;91;37;32,1;45.034377;0.364624
286912;LE MARGOT;NOUVELLE AQUITAINE;PLACE DU GENERAL DE GAULLE;47195;Nérac;6969;47;47301;Nérac;11723;unités urbaines de moins de 20 000 habitants et zones rurales;1;236;52;572;16 816;15 457;9%;De 10 à 20 000 entrées;VILLE DE NERAC;veo;oui;catégorie E;JPPR;FIXE;NON;commune-centre;237;165;1;54,8;25,5;12,5;7,1;140;47;44,1;44.13533;0.339366
288571;LE PARADISIO;NOUVELLE AQUITAINE;PLACE DE LA MAIRIE;19148;Neuvic;1689;19;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;144;52;452;7 062;7 281;-3,00%;De 5 à 10 000 entrées;VILLE DE NEUVIC;veo;non;non classé;;FIXE;NON;territoire rural;233;188;1;49,4;32,1;11,9;6,6;92;27,4;31,1;45.38274;2.272379
288922;LE MAJESTIC;NOUVELLE AQUITAINE;PLACE ARISTIDE BRIAND;86177;Neuville-de-Poitou;5352;86;86115;Neuville-de-Poitou;5352;unités urbaines de moins de 20 000 habitants et zones rurales;1;134;44;260;10 955;10 195;7%;De 10 à 20 000 entrées;VILLE DE NEUVILLE DE POITOU;veo;oui;catégorie E;;FIXE;NON;commune isolée;115;87;0;68;11,2;8,9;11,9;54;45,8;59,9;46.68787;0.246293
291114;LE STUDIO;NOUVELLE AQUITAINE;9 BOULEVARD MAIN;79191;Niort;58952;79;79501;Niort;72991;unités urbaines de 20 000 à 100 000 habitants;2;893;49;1 844;53 191;56 495;-5,80%;De 50 à 80 000 entrées;CENTRE D'ACTION CULTURELLE DE NIORT ET DE SA REGION;;oui;catégorie D;RDJPPR;FIXE;NON;commune-centre;140;84;50;59,5;18,4;15,2;6,8;138;91,3;99,3;46.326112;-0.468239
291144;MEGA CGR;NOUVELLE AQUITAINE;PLACE DE LA BRECHE;79191;Niort;58952;79;79501;Niort;72991;unités urbaines de 20 000 à 100 000 habitants;12;2052;53;24 264;443 248;453 737;-2,30%;De 300 à 450 000 entrées;CGR;CGR;non;non classé;;FIXE;OUI;commune-centre;286;232;222;41,7;46,5;11,3;0,5;67;14,3;8,3;46.337524;-0.481854
291731;NOGARO CINE;OCCITANIE;RUE DE LA POSTE;32296;Nogaro;1980;32;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;296;52;341;13 828;14 244;-2,90%;De 10 à 20 000 entrées;DEPARTEMENT DU GERS;veo;oui;catégorie E;JPPR;FIXE;NON;territoire rural;252;201;15;54,7;30;11;4,3;129;46,6;47,2;43.758956;-0.034329
292231;MIMOSA;PAYS DE LA LOIRE;73 AV JOSEPH PINEAU;85163;Noirmoutier-en-l'Île;4666;85;85131;Noirmoutier-en-l'Île;4666;unités urbaines de moins de 20 000 habitants et zones rurales;2;500;53;1 523;49 462;52 305;-5,40%;De 40 à 50 000 entrées;CINEMAS MIMOSAS;;oui;catégorie E;;FIXE;NON;commune isolée;232;205;42;57,8;28,8;12,4;1,1;101;34;24,8;47.004998;-2.240623
292782;CINEMA LOUIS DELLUC;NOUVELLE AQUITAINE;PLACE DES DROITS DE L'HOMME;24311;Nontron;3121;24;24109;Nontron;3923;unités urbaines de moins de 20 000 habitants et zones rurales;1;169;50;802;20 498;18 906;8%;De 20 à 30 000 entrées;COMMUNAUTE DE COMMUNES DU PERIGORD NONTRONNAIS;veo;oui;catégorie E;JP;FIXE;NON;commune-centre;260;189;4;52,6;28,4;12,7;6,3;141;42,6;40,9;45.523215;0.659963
293531;LES YOLES SALLE STE THERESE;PAYS DE LA LOIRE;AV DES YOLES;85164;Notre-Dame-de-Monts;2029;85;85301;Saint-Jean-de-Monts;12838;unités urbaines de moins de 20 000 habitants et zones rurales;1;400;35;342;6 730;8 831;-23,80%;De 5 à 10 000 entrées;VILLE DE NOTRE DAME DES MONTS;SUD CINE;non;non classé;;FIXE;NON;banlieue;117;107;8;41,6;49,5;8,9;0;23;12,3;6,4;46.829294;-2.137105
297122;LUXOR;NOUVELLE AQUITAINE;4 AVENUE CHARLES ET HENRI MOUREU;64422;Oloron-Sainte-Marie;10818;64;64303;Oloron-Sainte-Marie;17065;unités urbaines de moins de 20 000 habitants et zones rurales;3;429;53;3 595;57 119;59 925;-4,70%;De 50 à 80 000 entrées;PARIS;;non;non classé;;FIXE;NON;commune-centre;285;202;69;48,1;35,8;13,7;2,4;183;37,8;29,6;43.192296;-0.613402
299685;LE PIXEL;NOUVELLE AQUITAINE;20 AVENUE DE LA MOUTETE;64430;Orthez;10672;64;64301;Orthez;12917;unités urbaines de moins de 20 000 habitants et zones rurales;2;299;51;2 000;55 163;56 166;-1,80%;De 50 à 80 000 entrées;;veo;oui;catégorie E;RDJPPR;FIXE;NON;commune-centre;280;197;28;47,5;37,1;13,3;2,1;177;40,6;31,5;43.487215;-0.777436
302933;REX;OCCITANIE;19 RUE TAILLANCIER;9225;Pamiers;15317;9;9401;Pamiers;26453;unités urbaines de 20 000 à 100 000 habitants;2;275;53;1 845;40 386;46 670;-13,50%;De 40 à 50 000 entrées;LES TOILES DU REX;;non;non classé;;FIXE;NON;commune-centre;126;102;51;39,4;50,6;9,4;0,6;26;6,1;8,9;43.116608;1.612993
304442;CINEMA FAMILIAL LE FOYER;NOUVELLE AQUITAINE;RUE DENFERT ROCHEREAU;79202;Parthenay;10381;79;79303;Parthenay;18221;unités urbaines de moins de 20 000 habitants et zones rurales;2;356;53;1 486;36 198;33 713;7%;De 30 à 40 000 entrées;ASSOCIATION DE GESTION DU CINEMA LE FOYER;veo;oui;catégorie E;JP;FIXE;NON;commune-centre;254;184;46;63,6;24,1;11,4;0,9;133;33;34,2;46.644644;-0.244668
305014;LE MELIES;NOUVELLE AQUITAINE;6 RUE BARGOIN;64445;Pau;77215;64;64601;Pau;197713;unités urbaines de 100 000 habitants et plus;2;412;53;3 623;108 622;107 016;2%;De 100 à 150 000 entrées;ASSOCIATION CINE MA PASSION;;oui;catégorie B;RDJPPR;FIXE;NON;commune-centre;306;176;106;58,9;12,4;16,4;12,2;278;88;95;43.301543;-0.372504
305031;CGR SAINT LOUIS;NOUVELLE AQUITAINE;11 RUE DU MARECHAL JOFFRE;64445;Pau;77215;64;64601;Pau;197713;unités urbaines de 100 000 habitants et plus;7;1148;53;11 601;72 685;64 978;12%;De 50 à 80 000 entrées;CGR;CGR;non;non classé;;FIXE;NON;commune-centre;207;179;156;37,4;39;21,5;2,1;105;43,5;36,1;43.295774;-0.370121
305041;MEGA CGR;NOUVELLE AQUITAINE;PLACE DU 7EME ART;64445;Pau;77215;64;64601;Pau;197713;unités urbaines de 100 000 habitants et plus;12;2570;53;24 429;390 166;412 450;-5,40%;De 300 à 450 000 entrées;CGR;CGR;non;non classé;;FIXE;OUI;commune-centre;234;189;186;35;52,3;12,3;0,4;28;8,8;6,7;43.302981;-0.369831
305101;EDEN;NOUVELLE AQUITAINE;QUAI ANTOINE FERCHAUD;33314;Pauillac;4861;33;33201;Pauillac;4861;unités urbaines de moins de 20 000 habitants et zones rurales;1;283;51;621;14 893;14 025;6%;De 10 à 20 000 entrées;VILLE DE PAUILLAC;veo;oui;catégorie E;JP;FIXE;NON;commune isolée;221;167;7;61;23,1;10,6;5,3;110;39,6;40,1;45.201428;-0.746674
307135;CAP CINEMA;NOUVELLE AQUITAINE;PLACE FRANCHEVILLE;24322;Périgueux;29829;24;24501;Périgueux;74257;unités urbaines de 20 000 à 100 000 habitants;10;1864;53;20 299;351 396;372 123;-5,60%;De 300 à 450 000 entrées;CGR;CGR;oui;catégorie D;RDJPPR;FIXE;OUI;commune-centre;491;344;182;43,6;42,9;11,8;1,7;299;24,5;19,8;45.182579;0.718006
308361;J.EUSTACHE;NOUVELLE AQUITAINE;1 RUE DES POILUS;33318;Pessac;61332;33;33701;Bordeaux;904359;unités urbaines de 100 000 habitants et plus;5;767;53;7 023;207 732;214 806;-3,30%;De 200 à 300 000 entrées;VILLE DE PESSAC;veo;oui;catégorie C;RDJPPR;FIXE;NON;banlieue;378;171;88;54,3;22,6;15,7;7,3;303;74,3;71,1;44.80514;-0.632009
309331;LE CLUB;NOUVELLE AQUITAINE;PLACE DU CHAMP DE FOIRE;87117;Peyrat-le-Château;952;87;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;200;51;204;3 019;2 278;33%;De 2 à 5 000 entrées;BANDE ORIGINALE;veo;non;non classé;;FIXE;NON;territoire rural;174;144;0;46,4;36,1;16,6;0,9;75;37,7;31,6;45.813639;1.772698
309443;LA LUTZ;NOUVELLE AQUITAINE;146 PLACE ARISTIDE BRIAND;40224;Peyrehorade;3616;40;40204;Peyrehorade;7357;unités urbaines de moins de 20 000 habitants et zones rurales;1;199;53;837;26 549;24 278;9%;De 20 à 30 000 entrées;CIN ORTHE;MICROMEGAS;oui;catégorie E;JP;FIXE;NON;commune-centre;275;216;3;48,3;40,2;10,5;1,1;129;29,5;20,5;43.545174;-1.102823
310180;MEGARAMA PIAN MEDOC;NOUVELLE AQUITAINE;ROUTE DE PAUILLAC;33322;Le Pian-Médoc;6442;33;33701;Bordeaux;904359;unités urbaines de 100 000 habitants et plus;6;1084;53;10 372;277 180;290 377;-4,50%;De 200 à 300 000 entrées;MEGARAMA;AGORA CINEMAS;non;non classé;;FIXE;NON;banlieue;122;103;97;28,5;60,8;10,8;0;7;4,8;2,4;44.952219;-0.629792
312973;L EUROPE;OCCITANIE;14 RUE SAINT NICOLAS;32319;Plaisance;1487;32;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;181;52;375;8 622;8 616;0%;De 5 à 10 000 entrées;ASSOCIATION CINE EUROPE;veo;oui;catégorie E;PR;FIXE;NON;territoire rural;280;218;16;57,8;25,1;15,3;1,9;155;52,5;53,4;43.604768;0.0448
312981;CINE PLAISANCE;OCCITANIE;1 RUE DES FAUVETTES;31424;Plaisance-du-Touch;17896;31;31701;Toulouse;948433;unités urbaines de 100 000 habitants et plus;3;537;46;4 132;115 424;146 101;-21,00%;De 100 à 150 000 entrées;ECRAN 7;;non;non classé;;FIXE;NON;banlieue;213;188;68;40;45,3;14;0,6;86;15;7,4;43.56314;1.291519
317345;TAP CASTILLE;NOUVELLE AQUITAINE;1 PLACE DU MARECHAL LECLERC;86194;Poitiers;87918;86;86601;Poitiers;130502;unités urbaines de 100 000 habitants et plus;3;459;51;5 019;81 167;76 453;6%;De 80 à 100 000 entrées;VILLE DE POITIERS;;oui;catégorie B;RDJPPR;FIXE;NON;commune-centre;260;157;99;63,9;10,7;14,6;10,7;238;94,7;97,9;46.580669;0.339687
317384;LE DIETRICH;NOUVELLE AQUITAINE;BOULEVARD CHASSEIGNE;86194;Poitiers;87918;86;86601;Poitiers;130502;unités urbaines de 100 000 habitants et plus;1;141;53;1 468;29 046;25 425;14%;De 20 à 30 000 entrées;KRIEF GROUP;;oui;catégorie B;RDJPPR;FIXE;NON;commune-centre;170;74;27;45,4;25;10,2;19,4;140;85,4;86,9;46.589505;0.346095
317394;CGR CASTILLE;NOUVELLE AQUITAINE;24 PLACE DU MARECHAL LECLERC;86194;Poitiers;87918;86;86601;Poitiers;130502;unités urbaines de 100 000 habitants et plus;5;719;53;7 625;91 368;93 883;-2,70%;De 80 à 100 000 entrées;CGR;CGR;non;non classé;;FIXE;NON;commune-centre;165;121;109;32;45,1;21;1,9;64;27,7;22,7;46.580197;0.338977
318483;LE VAUBAN;NOUVELLE AQUITAINE;16 RUE GAMBETTA;17283;Pons;4121;17;17116;Pons;4121;unités urbaines de moins de 20 000 habitants et zones rurales;2;234;51;1 333;10 293;10 515;-2,10%;De 10 à 20 000 entrées;VILLE DE PONS;SAINT LOUIS;oui;catégorie E;;FIXE;NON;commune isolée;253;211;5;59,7;25,3;11;4;116;38,6;37,4;45.580586;-0.546711
320561;GRAND ECRAN;NOUVELLE AQUITAINE;PLACE DES ARENES;40230;Pontonx-sur-l'Adour;2739;40;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;220;53;546;10 697;10 973;-2,50%;De 10 à 20 000 entrées;VILLE DE PONTONX SUR ADOUR;CINE LANDES;oui;catégorie E;;FIXE;NON;territoire rural;193;167;86;51,9;37,6;10;0,5;61;20,1;18,6;43.787182;-0.923978
321121;CAMPING MUNICIPAL;NOUVELLE AQUITAINE;CAMPING MUNICIPAL;33333;Le Porge;2875;33;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;150;53;349;12 641;8 465;49%;De 10 à 20 000 entrées;ARTS ET TECHNIQUES;;oui;catégorie E;JP;ITINERANT;NON;territoire rural;167;153;23;51,7;36,5;11,3;0,5;68;29,8;22,7;44.8722;-1.092786
322592;SALLE DE CINEMA;NOUVELLE AQUITAINE;ARENES;40233;Pouillon;3042;40;40202;Pouillon;5571;unités urbaines de moins de 20 000 habitants et zones rurales;1;0;44;279;8 216;8 228;-0,10%;De 5 à 10 000 entrées;;veo;oui;catégorie E;;ITINERANT;NON;commune-centre;157;116;0;68,2;23,8;7,5;0,5;80;41,6;45,6;43.608168;-0.998487
323493;L'ECHIQUIER;PAYS DE LA LOIRE;LA FOURNIERE;85182;Pouzauges;5525;85;85201;Pouzauges;5525;unités urbaines de moins de 20 000 habitants et zones rurales;1;154;51;1 053;22 506;24 311;-7,40%;De 20 à 30 000 entrées;COMMUNAUTE DE COMMUNES DU PAYS DE POUZAUGES;SUD CINE;oui;catégorie E;;FIXE;NON;commune isolée;199;167;36;59,3;30,9;9,7;0,1;66;24,8;15,6;46.773329;-0.84843
324302;CINEMA LOUIS MALLE;OCCITANIE;PLACE DUTOURS;46225;Prayssac;2452;46;46102;Prayssac;3372;unités urbaines de moins de 20 000 habitants et zones rurales;1;250;49;313;14 157;13 977;1%;De 10 à 20 000 entrées;CINE 46;veo;oui;catégorie E;;FIXE;NON;commune-centre;168;138;0;63,1;15,6;18;3,3;106;60,4;54,2;44.503225;1.187579
330574;LA HALLE;OCCITANIE;PROMENADE DES LICES;81220;Rabastens;5448;81;81203;Rabastens;8235;unités urbaines de moins de 20 000 habitants et zones rurales;1;99;49;601;12 279;12 049;2%;De 10 à 20 000 entrées;VILLE DE RABASTENS;veo;oui;catégorie E;JP;FIXE;NON;commune-centre;210;171;1;46,5;28,7;20,8;4;136;60,9;64,7;43.822342;1.724822
331401;L AUTAN;OCCITANIE;PLACE JEAN JAURES;31446;Ramonville-Saint-Agne;13829;31;31701;Toulouse;948433;unités urbaines de 100 000 habitants et plus;1;201;53;1 042;33 900;34 465;-1,60%;De 30 à 40 000 entrées;VILLE DE RAMONVILLE SAINT AGNE;veo;oui;catégorie C;JPPR;FIXE;NON;banlieue;313;211;5;59,4;19,6;15,6;5,3;229;65,6;68,6;43.545097;1.484818
335303;REX;NOUVELLE AQUITAINE;PLACE DE LA LIBERATION;33352;La Réole;4173;33;33206;La Réole;6644;unités urbaines de moins de 20 000 habitants et zones rurales;1;249;53;925;17 420;16 473;6%;De 10 à 20 000 entrées;VILLE DE LA REOLE;SAINT LOUIS;oui;catégorie E;RDJPPR;FIXE;NON;commune-centre;293;227;4;52,8;31,1;12,9;3,3;151;42,3;37,3;44.582404;-0.036426
335473;LA MAISON POUR TOUS;OCCITANIE;RUE DU DEPUTE LAURENS;12197;Réquista;2005;12;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;88;53;431;6 491;5 165;26%;De 5 à 10 000 entrées;VILLE DE REQUISTA;;non;non classé;;FIXE;NON;territoire rural;115;92;0;73,8;19,8;4,9;1,4;47;32,5;29,3;44.032421;2.535913
336023;CINE GET;OCCITANIE;38 RUE GEORGES SABO;31451;Revel;9546;31;31209;Revel;9546;unités urbaines de moins de 20 000 habitants et zones rurales;1;193;53;956;37 186;34 586;8%;De 30 à 40 000 entrées;VEO CINEMAS;veo;oui;catégorie E;JP;FIXE;NON;commune isolée;191;141;37;58,9;30,3;8,6;2,2;87;25;22,1;43.457554;2.006074
